username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
MadutvT;23/11/2018 13:03;0;0;Saya menambahkan video ke playlist @ YouTube http://youtu.be/IAg_ipJBbiM?a DI DUGA ALAMI DEPRESI SEORANG WARGA NEKAT PANJAT POHON JATI;;@;;1,07E+18;https://twitter.com/MadutvT/status/1065848174265417728
potatotie_;23/11/2018 12:22;0;0;Kl kelemahanku : love is not over sama hold me tight. Udh deh, depresi;;;;1,07E+18;https://twitter.com/potatotie_/status/1065838079380873216
denisaroseno;23/11/2018 12:22;0;0;@ TelkomCare tolong berhenti menelpon kontak ibu saya untuk memberikan penawaran dan promosi yg ujung2nya minta uang. Ibu saya stress dan depresi krn gak punya uang dan malah diingatkan dgn tawaran2 itu. Sehari 5x ditelpon Telkom... Kalo udh ditolak sekali, then please stop.;;@;;1,07E+18;https://twitter.com/denisaroseno/status/1065837947914608640
adlinaffira;23/11/2018 02:34;0;0;Dukungan kalian sungguh berarti bagi saya.. Membuktikan bahwasanya masih ada yang memberikan kepercayaan. Seolah menjadi suntikan penyemangat di tengah depresi dan frustasi yang kadang melanda. It means a lot to me, guys. Dukungan kalian menguatkan pundakku..Aku cinta kalian;;;;1,07E+18;https://twitter.com/adlinaffira/status/1065690044885741568
Milinial_id;23/11/2018 00:34;0;1;Tapi tertawa anda tidak memiliki hasil sehingga anda depresi melihat saya;;;;1,07E+18;https://twitter.com/Milinial_id/status/1065659784534220800
alfanosaurus;22/11/2018 23:42;0;0;Yang di rasakan saya akhir akhir ini, depresi, tertekan, yang mengakibatkan jarang tidur, jarang mandi dan berujung pada pribadi yang ambisius dan angkuh yang berdampak ke orang orang sekitar. Huft :(;;;;1,07E+18;https://twitter.com/alfanosaurus/status/1065646718836912128
randybukanren;22/11/2018 23:26;0;0;Maaf yah gempi kamu kalah sama dewi per*sik dan saudara, mending kamu dengerin lagu diary depresi untuk sementara yah de;;;;1,07E+18;https://twitter.com/randybukanren/status/1065642660721975296
Bung_tahu;22/11/2018 23:02;0;0;Di mana ya bisa berkeluh kesah tentang pengurusan KTP yg tak selesai2 ya min....dah depresi saya dgn semua ini;;;;1,07E+18;https://twitter.com/Bung_tahu/status/1065636739107061761
CHxSHINSEHWI;22/11/2018 21:45;0;1;saya suka koleksi meme kategori depresi. pic.twitter.com/uJYEKdp4Om;;;;1,07E+18;https://twitter.com/CHxSHINSEHWI/status/1065617358369153025
dwisantsan;22/11/2018 21:08;0;0;Hehe..tenang mba, saya tw diri saya kok sedang depresi nggaknya hehe;;;;1,07E+18;https://twitter.com/dwisantsan/status/1065607955205124096
farhaniskandar_;22/11/2018 20:38;0;0;Saya pikir ada 2 alasan mengapa saudara Raka berani mengatakan hal barusan 1. Anda terlalu tajir hingga menganggap waktu tidur lebih penting dari uang. 2. Anda adalah bagian dari sindikat pencopet kereta yg terlalu depresi hingga berharap penumpang KRL memberikan uangnya sukarela;;;;1,07E+18;https://twitter.com/farhaniskandar_/status/1065600501671059457
RegisFillia;22/11/2018 20:20;0;0;"Saya gak akan memojokkan pelaku dengan bilang, ""Mampus lu depresi"" PLEASE DONT";;;;1,07E+18;https://twitter.com/RegisFillia/status/1065595828746694656
bangtanbish;22/11/2018 18:20;0;0;gini dong prof, kan berkurang depresi saya 10%;;;;1,07E+18;https://twitter.com/bangtanbish/status/1065565685261131781
Renyok29;22/11/2018 17:44;0;1;Ya namanya terang pasti kelihatan lah abah, lama-lama saya bisa depresi nih abah;;;;1,07E+18;https://twitter.com/Renyok29/status/1065556507192782848
Andre59725654;22/11/2018 15:26;0;0;@ JokoWidodoRI1 maaf pak presiden saya mohon bntuan bpk, adik sya kena masalah d KBRI SINGAPURA dia TKW asal jawa tengah,, sekrang dia lagi depresi akibt perlakuan sexsual majikn nya, tpi dia gk ada bukti,,,, mohon dengan sangt bpk bsa bntu adik saya,,;;@;;1,07E+18;https://twitter.com/Andre59725654/status/1065521815907328006
wonunyan;22/11/2018 10:41;0;0;Ahirnya ada yang sama kayak saya. Coba tolong ya, ga cuma mantan aja. Tapi buat semua temen temen saya yang ngomongin jelek tentang saya yang bahkan udah tau saya ini siapa. Tolong jangan kayak gitu, kamu ga sadar udah bikin orang depresi. https://twitter.com/YaoiSociety/status/1065441037231960064 ;;;;1,07E+18;https://twitter.com/wonunyan/status/1065450106948792321
randybukanren;22/11/2018 10:26;0;0;Masih terlalu kecil untuk aku mendengar diary depresi ku -katagempi;;;;1,07E+18;https://twitter.com/randybukanren/status/1065446344481923072
askmenfess;22/11/2018 07:55;0;0;"[askmf] dia typical yang tidak main sosmed, sungguh saya kebingungan, depresi, sya merasa menjadi peremp paling bodoh di dunia, bisa""nya berhubungan dengan suami org 2thn https://twitter.com/askmenfess/status/1065405804533010432?s=19 ";;;;1,07E+18;https://twitter.com/askmenfess/status/1065408306703790081
Westcoded;22/11/2018 01:06;0;3;Untuk saya, kebanyakan permasalahan depresi memang timbul karena terlalu keras sama diri sendiri sampai lupa menyayangi diri sendiri. Bikin mereka sayang sama diri sendiri sih, jangan bikin terlalu bergantung jg.;;;;1,07E+18;https://twitter.com/Westcoded/status/1065305415674605568
gustiharyo;21/11/2018 23:40;0;0;"Dan ternyata, orang-orang yang kena depresi itu ga kaya di film-film ya gengs. Di film kan keliatan kaya ""messy and crazy"" people gitu ya. But in real life, mereka bisa nyaru banget dan ga nunjukin bahwa mereka sedang terganggu mentalnya Mau tau cerita masing-masing circle saya?";;;;1,07E+18;https://twitter.com/gustiharyo/status/1065283862673088513
MataNajwa;21/11/2018 21:07;8;12;"""Ada intimidasi setelah pelaporan dan itu membuat saya sempat depresi,"" Korban UU ITE, Anindya Shabrina. # MataNajwaHukumanSalahAlamat";;;#;1,07E+18;https://twitter.com/MataNajwa/status/1065245268109484032
saya_arum;21/11/2018 18:26;0;0;Alhamdulillah, TL kembali rame muka bangtan, bukan army yg depresi lagi Tae beneran pirang, baru jg seneng dia dark hair;;;;1,07E+18;https://twitter.com/saya_arum/status/1065204812273278977
miinaahgd;21/11/2018 17:57;0;0;Wah kalau depresi/gak saya kurang tau nder, mungkin kamu lagi ngerasa tertekan punya beban yang gak bisa dibagi makanya gitu gak tau mau ngapain gini salah gitu salah, coba kamu banyak2 mendekatkan diri sama Tuhan ceritain keluh kesahmu, ini sih menurut saya aja, semangat ya?;;;;1,07E+18;https://twitter.com/miinaahgd/status/1065197576717185025
Westcoded;21/11/2018 16:15;0;1;Pada akhirnya. Buat saya, teman depresi itu harus dipantau. Beneran didukung. Buat mereka bisa menghadapi depresinya itu. Dan jangan lupa. Selalu jadi orang yang mau mengerti, bukan sok mengerti. Ehehehe. Memandang masalah dengan berbagai sudut pandang.;;;;1,07E+18;https://twitter.com/Westcoded/status/1065171891965448192
Westcoded;21/11/2018 16:09;1;1;Tapi, yang dirasa adalah mati satu2nya jalan buat mengakhiri pikiran ramai mereka. Maaf kalau saya salah. Sekali lagi, ini yg saya tangkap. Suicidal itu memantik orang depresi lainnya loh. Jadi sebisa mungkin jangan ada kabar orang bunuh diri di dekat mereka.;;;;1,07E+18;https://twitter.com/Westcoded/status/1065170230412959744
Westcoded;21/11/2018 16:09;1;3;Saya cuma bisa selalu mendukung dia. Membuat dia nyaman. Mencoba mengerti apa yang dia butuhkan dan apa yang sebenernya dia rasain. Lama-kelamaan saya menyadari bahwa ketika seseorang depresi, ia tidak butuh disuruh bersyukur dll. (Untungnya sa ga gitu) Ia cuma butuh....;;;;1,07E+18;https://twitter.com/Westcoded/status/1065170224616337408
a_fathiahana;21/11/2018 15:39;0;1;"""Saya ini seneng kalo masuk kelas hari Rabu. Seneng liat muka-muka tingkat akhir terintimidasi dan depresi"" Iya pak iya";;;;1,07E+18;https://twitter.com/a_fathiahana/status/1065162893732114432
Westcoded;21/11/2018 13:47;1;2;Depresi itu jg menurut saya. Sekali lagi,menurut saya. Adalah bentuk permasalahan hubungan dengan diri sendiri. Makanya banyak orang mikir bahwa orang2 depresi kebanyakn kurang bersyukur. Oh, tidak sesepele itu, Santoso.;;;;1,07E+18;https://twitter.com/Westcoded/status/1065134699700412416
Sesa_Opas;21/11/2018 11:33;0;0;Kalo saya depresi liat LinkedIn;;;;1,07E+18;https://twitter.com/Sesa_Opas/status/1065100855442006016
gothed;21/11/2018 11:09;1;0;1. iya 2. iya 3. gak 4. iya banget 5. iya 6. iya 7. iya 8. iyalah, saya gundul yaksip, depresi~ pic.twitter.com/c09j0yDIXE;;;;1,07E+18;https://twitter.com/gothed/status/1065094867775184897
Rizky_Poppy;21/11/2018 07:54;0;0;Sejak thun 2000-2016 Kakek saya minum alparozolam sepeninggalan kakak saya, kata dokter kakek stress hingga depresi, hingga saat saya sekolah kesehatan sya rajin brtnya sma dosen farmako, katamya alparo bukn obt antidepresian tpi lebih ke obat tidur ddlmnya ada zat trkndung;;;;1,07E+18;https://twitter.com/Rizky_Poppy/status/1065045806846160896
juanhazwan;21/11/2018 07:08;1;0;Saya harap awak akan mengalami depresi dan akhirnya membunuh diri sendiri.;;;;1,07E+18;https://twitter.com/juanhazwan/status/1065034138892156928
3TSALIS;20/11/2018 23:29;1;2;Saya membayangkan orang-orang yang suka ngepost tentang 'mental health', 'depresi', itu sebenernya mereka benar-benar sudah periksa ke dokter/psikiater atau mereka hanya galau/tertekan dan mendiagnosa diri sendiri?;;;;1,06E+18;https://twitter.com/3TSALIS/status/1064918604783673344
gwaschizo;20/11/2018 21:18;8;21;Saya adalh dkalangan org yg pandai. Tp sy adalh seorg yg pernah bhadapan dgn depression. Sy xnak ckp byk. Saya doakan anda yg bijak pandai ini kena depresi, doa sy ni bkn utk mbls dendam, hanya utk tuan dpt pengalaman dn faham apa itu depresi dn ulang ayt kt ats ni lg. Sekian.;;;;1,06E+18;https://twitter.com/gwaschizo/status/1064885588208181248
gitayolandaa;20/11/2018 20:30;0;0;Wah sayang sekali Mba. Kebetulan memang fokus di Yogya dulu. Namun jika mbak ingin sharing terkait depresi atau yang lainnya feel free to chat saya ya Mbak :) Saya terimakasih sekali atas niat baik Mbak yang ingin membantu.;;;;1,06E+18;https://twitter.com/gitayolandaa/status/1064873599603863552
nurhalezaputri;20/11/2018 18:54;0;0;Saya lebih suka twitter mau sambat sampe setengah modyar ga ada yang peduli, ga ada yang nyinyir, ga ada yang bilang depresi. Soalnya yang lain juga pada sambat;;;;1,06E+18;https://twitter.com/nurhalezaputri/status/1064849466371452928
Novibtsart;20/11/2018 17:58;0;0;Lagu ini pembangkit semangat Dan mendorong seseorang agar terus melangkah maju Dan tidak menyerah , jika saat aku sedang sedih ataupun depresi aku mendengarkan lagu inI dan beberapa lagu bts lainnya. Lagu inI memang menyimpan banyak makna bagi saya Dan semua army;;;;1,06E+18;https://twitter.com/Novibtsart/status/1064835422809874432
MuktiSebastian;20/11/2018 17:10;0;1;Yang pasti dari tahun 1985, rasa & aroma seger IndoCafe Coffemix Ice, minuman saya disaat haus dan depresi disiang hari. Kualitas kopi terbaik IndoCaffe CoffeeMix berasa banget di lidah beda dengan kompetitor lainnya. # BeyondFirstClass # MixQuiz @ DewieRatna7 @ demi_triaz @ Hery85g;;@ @ @;# #;1,06E+18;https://twitter.com/MuktiSebastian/status/1064823314600742912
l4ksmi;20/11/2018 14:33;0;0;Interesting - kalau lagi suka warna nude apakah saya sedang depresi? - kalau sedang lelah justru pikiran kreatif akan muncul https://www.facebook.com/1351966744/posts/10218062122768572/ ;;;;1,06E+18;https://twitter.com/l4ksmi/status/1064783858057515008
QoharDwi;20/11/2018 11:51;0;0;Means saya pernah ngetweet, soal Awardee Beasiswa yg pelisiran jalan2, anggap itu reward my self versi mereka. Karena kuliah diluar itu ga gampang dan tingkat setres dan depresi jauh lebih tinggi . Jadi point saya : bukan ngelarang untuk jalan2;;;;1,06E+18;https://twitter.com/QoharDwi/status/1064743060045611008
agashiratna;20/11/2018 11:36;0;0;Saya masih depresi nonton partnya guaaaaaanllliiiinnn;;;;1,06E+18;https://twitter.com/agashiratna/status/1064739273922859008
ASPaksi;20/11/2018 11:11;0;0;: oh ya boleh bu, harus itu : namanya siapa?*keluarinbarangdaritas* : nisa bu nama saya : dek nisa ini boleh dibuka atau baca, memang ada ayat2nya tapi abaikan aja, ada video ttg kemanusiaan dll. Kalo stres/depresi ini di dalamnya mungkin ada solusi blablabla...;;;;1,06E+18;https://twitter.com/ASPaksi/status/1064732840435245057
mbahndi;20/11/2018 11:08;1;2;Saya beberapa kali mendapatkan kasus spt ini, baik perempuan ataupun laki-2, kalau perempuan yg mempunyai anak kdg menjadi memiliki rasa bersalah yg berlebihan krn ada keinginan utk membunuh anaknya sendiri. Ini mmbuat dirinya merasa tdk nyaman sekali dan bisa mengalami depresi;;;;1,06E+18;https://twitter.com/mbahndi/status/1064732167001886720
aimanhxzim;20/11/2018 06:36;1;2;Saya ada masalah tidur malam. adakah saya depresi?;;;;1,06E+18;https://twitter.com/aimanhxzim/status/1064663862178275328
McMahel;19/11/2018 23:19;0;2;Sebelum mendengarkan Black Pink saya sarankan tidur 6-8 jam setiap malam supaya engga depresi sis;;;;1,06E+18;https://twitter.com/McMahel/status/1064553882926247937
penadaaa;19/11/2018 23:03;0;0;Kemarin saya sempat ke psikolog. Sebelumnya sudah didiagnosa depresi ringan, saya sering mengalami ketakutan soal masa depan, cukup mengganggu kegiatan saya. Tapi psikolog hanya menyarankan saya untuk melawan rasa takut itu. Sedang saya paksa supaya gak takut dan cemas:(;;;;1,06E+18;https://twitter.com/penadaaa/status/1064549677230518272
bandungdiary;19/11/2018 22:30;2;1;Pake IG, ya ada nyebelin2nya. Paling sebel kalo isinya selfie sih yg semuka-muka mana banyak berulang2. Selain itu ga ada yg bikin sebel. Depresi juga engga. Mungkin saya beruntung aja ya krn pas pake IG pas udah di umur rada 'mapan' alias gak keganggu (pencitraan) hidup org. https://twitter.com/Madariyanhadi/status/1064451731772203008 ;;;;1,06E+18;https://twitter.com/bandungdiary/status/1064541329894436864
Ghirinniexx;19/11/2018 18:52;0;0;"""Boleh tuh Miss, mau menghirup udara segar juga hehe. Ah, itu Miss biasa.. ada yang ganjal. Depresi saya kumat,"" ucap Rhin berusaha tetap ceria dan menyenangkan. https://twitter.com/Ms_AlaniF/status/1064485672453459968 ";;;;1,06E+18;https://twitter.com/Ghirinniexx/status/1064486584165130241
CeeUNah;19/11/2018 18:34;0;0;iyaa idup harus dibikin enjoy wqwq biar ga sedih terus depresi akunya ini hoho;;;;1,06E+18;https://twitter.com/CeeUNah/status/1064481957835198465
ebugogo2periode;19/11/2018 14:51;1;2;saya hanya bermaksud ingin membangkitkan kembali motivasi diri bagi semua saudara2 yg mungkin saat ini sedang dalam kondisi terpuruk terpukul frustasi atau mungkin cenderung depresi krn kegagalan krn ketidakadilan atau mungkin krn kerasnya kehidupan;;;;1,06E+18;https://twitter.com/ebugogo2periode/status/1064425996592402432
grad_11;19/11/2018 14:27;0;0;Segila itu dalam menulis? Justru menulis membuat saya waras. Saya pernah berhenti menulis & justru nggak bisa mengatasi stress, malah sampai depresi akut. Saya berhasil menemukan cara untuk bertahan agar tidak gila. Tiap orang memiliki caranya sendiri, semoga bisa menemukan :');;;;1,06E+18;https://twitter.com/grad_11/status/1064419970606485504
NurhanizaNordin;19/11/2018 11:39;0;3;Problem nya dengan depressi ni, mostly parents yg tinggal di kampung tak percaya dgn depresi. Saya ada kawan yg mengalami episod depresi. Sy mula perasan bila dah sampai tahap halusinasi dan delusi. At first, bawak jumpa ustaz atas saranan kawan. Nope. Nothing happened.;;;;1,06E+18;https://twitter.com/NurhanizaNordin/status/1064377606898802689
Annigorjess;19/11/2018 11:10;0;0;Bahasa Inggris saya jelek sekali, perlu berulang2 membaca ..buka tutup translater... Tpi saya merasakan depresi yg dirasakan, sama seperti yg pernah saya rasakan. Masi berjuang memerangi efeknya hingga sekarang.;;;;1,06E+18;https://twitter.com/Annigorjess/status/1064370251687575552
Puseiycat;19/11/2018 08:03;0;0;Mas, saya nanya kenapa bisa berpikir orang depresi bisa disebut kurang iman. Tapi makasih solusinya mas. Hehe;;;;1,06E+18;https://twitter.com/Puseiycat/status/1064323214887682048
gitayolandaa;19/11/2018 07:32;218;101;Selamat pagi, Dok. Saya sedang melakukan penelitian menenai depresi. Jika berkenan, mohon bantuan retweet untuk mencari partisipan, Dok @ jiemiardianpic.twitter.com/BD7muCVzp9;;@;;1,06E+18;https://twitter.com/gitayolandaa/status/1064315477244047360
damhamaik;19/11/2018 02:51;0;0;Spt album prosa yg saya baca skrg, perempuan yang memesan takdir karya W. Sanavero, baru 2 bab yg mngisahkan ttg perempuan yg kecanduan kosmetik dan mencoba menghilangkan depresi karna ditinggal mantan kekasihnya.....;;;;1,06E+18;https://twitter.com/damhamaik/status/1064244750994132992
WeiChing;18/11/2018 22:50;0;3;Haiz manusia ni tak tahu bahawa 1. Happy- senyum 2. Marah - maki 3. Sedih- menangis It ialah reaksi normal yg timbul akibat emosi yang kita rasai. Nak nangis, nangis je. Believe me you'll feel better. Kalau kita ingat nangis itu memalukan , saya kata depresi lagi menakutkan https://twitter.com/AimanPsikologis/status/1064013733721124865 ;;;;1,06E+18;https://twitter.com/WeiChing/status/1064184062607147008
LathifahIndah;18/11/2018 20:24;0;0;Depresi selalu menghampiriku setelah UTS. Untung saya pintar jadi jatah absen dipake buat masa masa begini;;;;1,06E+18;https://twitter.com/LathifahIndah/status/1064147326141313024
albumnya;18/11/2018 20:24;0;0;Akhir-akhir ini sering depresi. Ternyata saya kurang banyak beribadah, Sama udah jarang dengerin Sigur Ros. Hehehe;;;;1,06E+18;https://twitter.com/albumnya/status/1064147218033082368
bidewdari;18/11/2018 20:22;0;0;Saya pikir karena berhenti diet nafsu makan menurun. Setelah kembali diet malah makin turun nafsu makan. :(( Aku ini depresi minor karena tugas akhir kayaknya.;;;;1,06E+18;https://twitter.com/bidewdari/status/1064146843456593921
rindu2aiza;18/11/2018 19:58;0;0;saya pernah ikut test depressi online dan hasilnya saya termasuk depresi berat..bisakah hasil itu dipercaya?;;;;1,06E+18;https://twitter.com/rindu2aiza/status/1064140812768948226
fieykarahman;18/11/2018 19:19;0;1;Maaf ya nk bertanya. Apa kena mengena dengan jantung laju ya. Saya pun ada simptom tu. Depresi?;;;;1,06E+18;https://twitter.com/fieykarahman/status/1064130941633814530
ydh_yes;18/11/2018 17:34;1;4;Dan belio terlalu larut dalam perannya sebagai Joker sampai depresi berat. Terlalu totalitas menurut saya. Karena itu saya setuju Heath sbg Joker terbaik. https://twitter.com/bukangulagula/status/1064078265239822336 ;;;;1,06E+18;https://twitter.com/ydh_yes/status/1064104434173566977
sendidipantara;18/11/2018 15:05;0;0;Yang paling bahaya jika dia sudah tak percaya kepada siapa lagi ingin bercerita,selain resiko bisa gila yang paling mengerikan adalah bunuh diri. Beberapa kali saya pernah melihat langsung orang orang yang sedang depresi ,mereka tidak butuh apa apa selain hanya ingin ditemani.;;;;1,06E+18;https://twitter.com/sendidipantara/status/1064067073863692288
getta_p;18/11/2018 11:15;0;0;saya gettaprimadona , masih depresi sampai sekarang karena disakiti teman sekantor dan tetangga saya yang masih menganggap saya gila akan duniawi, peace for all @Pondok Macanan https://www.instagram.com/p/BqTtMsFBJZf/?utm_source=ig_twitter_share&igshid=1myej7gmv0y5j ;;@Pondok;;1,06E+18;https://twitter.com/getta_p/status/1064009163624378369
penelitisabun;18/11/2018 05:25;0;0;please stop making someone unhappy. saya liat bgt betapa adek saya depresi tanpa alasan saat itu. kan dia ga ganggu kamu ndeeer;;;;1,06E+18;https://twitter.com/penelitisabun/status/1063921012524310528
satiyaluna;18/11/2018 00:35;0;0;agak gimana gitu tiap suatu perpisahan yang menyakitkan selalu dijadikan guyonan orang-orang sekitar walaupun saya gak merasa demikian, bisa saja orang lain yang bernasib serupa pernah merasa terpuruk atau bahkan depresi karena perpisahan;;;;1,06E+18;https://twitter.com/satiyaluna/status/1063848140338487297
bangunanabu;17/11/2018 23:34;0;0;` Saya malah berpikir kau depresi bukan itu..;;;;1,06E+18;https://twitter.com/bangunanabu/status/1063832694851698688
getta_p;17/11/2018 16:47;0;0;Saya hanyalah orang yang lagi depresi dan bodoh makanya perlu belajar dari mereka para ahli, kalau tidak salah menurut saya Indonesia selama ini hanya menghasilkan orang yang pintar cari https://www.instagram.com/p/BqRucP3BFrj/?utm_source=ig_twitter_share&igshid=bm7zn0nfn980 ;;;;1,06E+18;https://twitter.com/getta_p/status/1063730454686310400
getta_p;17/11/2018 14:03;0;0;Saya hanyalah orang depresi yang asal posting, jadi tanyakanlah pada yang bersangkutan dan ahlinya kawan dan saudaraku, peace for all @Kembang,hargomulyo,ngrambe https://www.instagram.com/p/BqRbntNhA1y/?utm_source=ig_twitter_share&igshid=1n3ify58kp2bl ;;@Kembang;;1,06E+18;https://twitter.com/getta_p/status/1063689068318547968
KusumaningAti92;17/11/2018 13:35;0;0;Saya sampai uninstall. Install untuk sekadar berbagi momen, lalu uninstall lagi. Begitu lagi. Apakah ini masuk katagori stres/depresi?;;;;1,06E+18;https://twitter.com/KusumaningAti92/status/1063682088648433664
getta_p;17/11/2018 13:19;0;0;Saya hanyalah orang miskin dan depresi, jadi artikan sendiri kawan dan saudaraku, Peace for all @Agro Techno Park Mangkleng https://www.instagram.com/p/BqRWlijhawK/?utm_source=ig_twitter_share&igshid=2ew4rjinuc57 ;;@Agro;;1,06E+18;https://twitter.com/getta_p/status/1063677976619991040
PRahmadynA;17/11/2018 12:33;0;0;Pas saya SD nonton film Belahan Jiwa masih mikir ini film apaan sih, gak jelas ceritanya, nonton karena suka jajaran cast ke-5 pemainnya yg semua pernah masuk FFI kala itu. Pas udh ABG baru paham kalo orang depresi bisa bikin karakter alter ego dalam khayalannya. https://twitter.com/PRahmadynA/status/1063661633770156032 ;;;;1,06E+18;https://twitter.com/PRahmadynA/status/1063666461292589057
rshrhma;17/11/2018 09:30;0;0;huhuhu depresi saya mikir dapet uang dari mana, lulus aja belum ya;;;;1,06E+18;https://twitter.com/rshrhma/status/1063620382698070016
zonderzulu;17/11/2018 07:45;0;0;"Siapa bilang kelar dengan diri sendiri harus seperti Bill Gates. Lihat saja para relawan di area tersudut. Yang mau menolong korban kekerasan anak dan wanita tanpa berharap dibayar. Mengembalikan rasa ""saya juga manusia"" kepada mereka yang terkena depresi level terdalam";;;;1,06E+18;https://twitter.com/zonderzulu/status/1063593834507051009
anandasukarlan;17/11/2018 07:12;5;6;Hari ini International # suicidesurvivor Day. Saya pernah menulis ttg depresi & bunuh diri idolaku, Robin Williams, skrg diterjemahkan @ MeickySP ke bhs Indonesia:http://bloganandasukarlan.com;;@;#;1,06E+18;https://twitter.com/anandasukarlan/status/1063585587674791936
aguspermadi_;17/11/2018 04:19;0;0;lah emang kenapa harus dijaga? emmmm kesehatan mental itu penting bgt, gue mikir, apakah ketika gue jadi dia gue bisa sesabar dia? mungkin saya jika kesehatan mental saya kurang saya bisa depresi.;;;;1,06E+18;https://twitter.com/aguspermadi_/status/1063541981849169920
angga_dori;16/11/2018 23:31;0;0;Dari tadi saya hnya mebaca dari kalian kalian itu hanya kejahatan kejahatan masa orba selalu akan akan tidak ada benarnya smua nya salah wajar saya bilang anda anda itu orang yang depresi akut karna troma si masa lalu;;;;1,06E+18;https://twitter.com/angga_dori/status/1063469651764506624
ejateuku;16/11/2018 17:33;0;0;Saya menambahkan video ke playlist @ YouTube http://youtu.be/dy0qZmz13eQ?a Cara Mengatasi Stres dan Depresi Dalam Kehidupan - Ust. Abdul;;@;;1,06E+18;https://twitter.com/ejateuku/status/1063379546517295106
jhounspark;16/11/2018 16:49;0;0;"HADUH MENANGIS :"") ADHD KU DEPRESI RINGAN KU KAPAN KAMU SEMBUH SAYA LELAH //";;;;1,06E+18;https://twitter.com/jhounspark/status/1063368392105648128
aqmr_f;16/11/2018 11:49;0;1;HAHAHAHAHAHA, dengar la daniel caesar, banyak lagu dia membantu saya ketika saya mengalami masalah depresi;;;;1,06E+18;https://twitter.com/aqmr_f/status/1063292977064271872
natashastri;16/11/2018 10:47;0;0;saya depresi loooo masa kamo ga percaya!!? pic.twitter.com/mnWzOKqyBt;;;;1,06E+18;https://twitter.com/natashastri/status/1063277280946925568
